IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",15098
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",85,"2034",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",92000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",86,"2035",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-60000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",16557
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",86,"2035",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",90000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",87,"2036",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-60000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",17099
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",87,"2036",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",92000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",88,"2037",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-65000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",14511
